N                                       x0                                      x1                                      x2                                      |x|
259                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
260                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
261                                     10                                      1                                       2                                       10.2469507659596                        
262                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
263                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
264                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
265                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
266                                     10                                      1                                       2                                       10.2469507659596                        
267                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
268                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
269                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
270                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
271                                     10                                      1                                       2                                       10.2469507659596                        
272                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
273                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
274                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
275                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
276                                     10                                      1                                       2                                       10.2469507659596                        
277                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
278                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
279                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
280                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
281                                     10                                      1                                       2                                       10.2469507659596                        
282                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
283                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
284                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
285                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
286                                     10                                      1                                       2                                       10.2469507659596                        
287                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
288                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
289                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
290                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
291                                     10                                      1                                       2                                       10.2469507659596                        
292                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
293                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
294                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
295                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
296                                     10                                      1                                       2                                       10.2469507659596                        
297                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
298                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
299                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
300                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
301                                     10                                      1                                       2                                       10.2469507659596                        
302                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
303                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
304                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
305                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
306                                     10                                      1                                       2                                       10.2469507659596                        
307                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
308                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
309                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
310                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
311                                     10                                      1                                       2                                       10.2469507659596                        
312                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
313                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
314                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
315                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
316                                     10                                      1                                       2                                       10.2469507659596                        
317                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
318                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
319                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
320                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
321                                     10                                      1                                       2                                       10.2469507659596                        
322                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
323                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
324                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
325                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
326                                     10                                      1                                       2                                       10.2469507659596                        
327                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
328                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
329                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
330                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
331                                     10                                      1                                       2                                       10.2469507659596                        
332                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
333                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
334                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
335                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
336                                     10                                      1                                       2                                       10.2469507659596                        
337                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
338                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
339                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
340                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
341                                     10                                      1                                       2                                       10.2469507659596                        
342                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
343                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
344                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
345                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
346                                     10                                      1                                       2                                       10.2469507659596                        
347                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
348                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
349                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
350                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
351                                     10                                      1                                       2                                       10.2469507659596                        
352                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
353                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
354                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
355                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
356                                     10                                      1                                       2                                       10.2469507659596                        
357                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
358                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
359                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
360                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
361                                     10                                      1                                       2                                       10.2469507659596                        
362                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
363                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
364                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
365                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
366                                     10                                      1                                       2                                       10.2469507659596                        
367                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
368                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
369                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
370                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
371                                     10                                      1                                       2                                       10.2469507659596                        
372                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
373                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
374                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
375                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
376                                     10                                      1                                       2                                       10.2469507659596                        
377                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
378                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
379                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
380                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
381                                     10                                      1                                       2                                       10.2469507659596                        
382                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
383                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
384                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
385                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
386                                     10                                      1                                       2                                       10.2469507659596                        
387                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
388                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
389                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
390                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
391                                     10                                      1                                       2                                       10.2469507659596                        
392                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
393                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
394                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
395                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
396                                     10                                      1                                       2                                       10.2469507659596                        
397                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
398                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
399                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
400                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
401                                     10                                      1                                       2                                       10.2469507659596                        
402                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
403                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
404                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
405                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
406                                     10                                      1                                       2                                       10.2469507659596                        
407                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
408                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
409                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
410                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
411                                     10                                      1                                       2                                       10.2469507659596                        
412                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
413                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
414                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
415                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
416                                     10                                      1                                       2                                       10.2469507659596                        
417                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
418                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
419                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
420                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
421                                     10                                      1                                       2                                       10.2469507659596                        
422                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
423                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
424                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
425                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
426                                     10                                      1                                       2                                       10.2469507659596                        
427                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
428                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
429                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
430                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
431                                     10                                      1                                       2                                       10.2469507659596                        
432                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
433                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
434                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
435                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
436                                     10                                      1                                       2                                       10.2469507659596                        
437                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
438                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
439                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
440                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
441                                     10                                      1                                       2                                       10.2469507659596                        
442                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
443                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
444                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
445                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
446                                     10                                      1                                       2                                       10.2469507659596                        
447                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
448                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
449                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
450                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
451                                     10                                      1                                       2                                       10.2469507659596                        
452                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
453                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
454                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
455                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
456                                     10                                      1                                       2                                       10.2469507659596                        
457                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
458                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
459                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
460                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
461                                     10                                      1                                       2                                       10.2469507659596                        
462                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
463                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
464                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
465                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
466                                     10                                      1                                       2                                       10.2469507659596                        
467                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
468                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
469                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
470                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
471                                     10                                      1                                       2                                       10.2469507659596                        
472                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
473                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
474                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
475                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
476                                     10                                      1                                       2                                       10.2469507659596                        
477                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
478                                     9.999999999999996                       1                                       2                                       10.24695076595959                       
479                                     9.999999999999998                       0.9999999999999998                      1.999999999999999                       10.2469507659596                        
480                                     10                                      0.9999999999999998                      2                                       10.2469507659596                        
481                                     10                                      1                                       2                                       10.2469507659596                        
482                                     9.999999999999998                       1                                       2                                       10.2469507659596                        
